Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards,season_end_year,season
406.0,DeAndre Jordan,37.0,NOP,C,2.0,1.0,23.0,4.0,5.0,0.8,0.0,0.0,,4.0,5.0,0.8,0.8,1.0,2.0,0.5,4.0,6.0,10.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,,2026,2025-26
407.0,Riley Minix,25.0,SAS,SF,3.0,0.0,8.0,4.0,6.0,0.667,1.0,3.0,0.333,3.0,3.0,1.0,0.75,0.0,0.0,,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,9.0,0.0,,2026,2025-26
408.0,Antonio Reeves,25.0,CHO,SG,2.0,0.0,21.0,3.0,6.0,0.5,3.0,5.0,0.6,0.0,1.0,0.0,0.75,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,,2026,2025-26
409.0,Jericho Sims,27.0,MIL,C,9.0,0.0,61.0,3.0,4.0,0.75,0.0,0.0,,3.0,4.0,0.75,0.75,3.0,4.0,0.75,7.0,9.0,16.0,3.0,1.0,2.0,4.0,6.0,9.0,0.0,,2026,2025-26
410.0,Johnny Furphy,21.0,IND,SG,3.0,0.0,37.0,3.0,6.0,0.5,2.0,3.0,0.667,1.0,3.0,0.333,0.667,0.0,0.0,,1.0,5.0,6.0,0.0,2.0,0.0,3.0,4.0,8.0,0.0,,2026,2025-26
411.0,Eric Gordon,37.0,PHI,SG,3.0,0.0,21.0,3.0,5.0,0.6,2.0,4.0,0.5,1.0,1.0,1.0,0.8,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,8.0,0.0,,2026,2025-26
412.0,Ron Harper Jr.,25.0,BOS,SF,3.0,0.0,15.0,3.0,7.0,0.429,2.0,6.0,0.333,1.0,1.0,1.0,0.571,0.0,0.0,,1.0,2.0,3.0,3.0,0.0,1.0,0.0,2.0,8.0,0.0,,2026,2025-26
413.0,Ariel Hukporti,23.0,NYK,C,8.0,2.0,56.0,4.0,8.0,0.5,0.0,0.0,,4.0,8.0,0.5,0.5,0.0,0.0,,7.0,10.0,17.0,5.0,1.0,2.0,5.0,9.0,8.0,0.0,,2026,2025-26
414.0,Jae'Sean Tate,30.0,HOU,SF,7.0,0.0,39.0,4.0,11.0,0.364,0.0,3.0,0.0,4.0,8.0,0.5,0.364,0.0,0.0,,1.0,5.0,6.0,1.0,1.0,0.0,1.0,6.0,8.0,0.0,,2026,2025-26
415.0,Charles Bassey,25.0,MEM,C,2.0,0.0,31.0,3.0,8.0,0.375,0.0,0.0,,3.0,8.0,0.375,0.375,1.0,3.0,0.333,7.0,8.0,15.0,2.0,1.0,1.0,1.0,5.0,7.0,0.0,,2026,2025-26
416.0,Mohamed Diawara,20.0,NYK,SF,6.0,0.0,15.0,3.0,4.0,0.75,1.0,1.0,1.0,2.0,3.0,0.667,0.875,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,7.0,0.0,,2026,2025-26
417.0,AJ Johnson,21.0,WAS,SG,8.0,0.0,38.0,2.0,11.0,0.182,0.0,2.0,0.0,2.0,9.0,0.222,0.182,3.0,4.0,0.75,2.0,3.0,5.0,4.0,0.0,0.0,1.0,3.0,7.0,0.0,,2026,2025-26
418.0,Keshad Johnson,24.0,MIA,SF,4.0,0.0,22.0,3.0,12.0,0.25,1.0,6.0,0.167,2.0,6.0,0.333,0.292,0.0,0.0,,1.0,5.0,6.0,0.0,2.0,0.0,1.0,2.0,7.0,0.0,,2026,2025-26
419.0,Maxi Kleber,34.0,LAL,PF,3.0,0.0,48.0,2.0,4.0,0.5,2.0,3.0,0.667,0.0,1.0,0.0,0.75,1.0,2.0,0.5,2.0,5.0,7.0,4.0,1.0,2.0,0.0,6.0,7.0,0.0,,2026,2025-26
420.0,Cody Martin,30.0,IND,SF,4.0,0.0,55.0,2.0,10.0,0.2,0.0,5.0,0.0,2.0,5.0,0.4,0.2,3.0,6.0,0.5,1.0,13.0,14.0,2.0,4.0,2.0,4.0,5.0,7.0,0.0,,2026,2025-26
421.0,Nolan Traoré,19.0,BRK,PG,3.0,0.0,33.0,2.0,9.0,0.222,2.0,6.0,0.333,0.0,3.0,0.0,0.333,1.0,2.0,0.5,0.0,1.0,1.0,4.0,2.0,0.0,2.0,5.0,7.0,0.0,,2026,2025-26
422.0,Tyson Etienne,26.0,BRK,PG,5.0,0.0,25.0,2.0,11.0,0.182,2.0,10.0,0.2,0.0,1.0,0.0,0.273,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,,2026,2025-26
423.0,Johnny Juzang,24.0,MIN,SG,6.0,0.0,18.0,2.0,7.0,0.286,1.0,5.0,0.2,1.0,2.0,0.5,0.357,1.0,2.0,0.5,1.0,2.0,3.0,1.0,0.0,0.0,1.0,2.0,6.0,0.0,,2026,2025-26
424.0,Doug McDermott,34.0,SAC,SF,1.0,0.0,8.0,2.0,3.0,0.667,2.0,3.0,0.667,0.0,0.0,,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,,2026,2025-26
425.0,Jonathan Mogbo,24.0,TOR,PF,7.0,0.0,35.0,3.0,6.0,0.5,0.0,0.0,,3.0,6.0,0.5,0.5,0.0,0.0,,3.0,6.0,9.0,4.0,1.0,2.0,1.0,4.0,6.0,0.0,,2026,2025-26
426.0,Wendell Moore Jr.,24.0,DET,SG,2.0,0.0,28.0,3.0,4.0,0.75,0.0,1.0,0.0,3.0,3.0,1.0,0.75,0.0,0.0,,1.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,6.0,0.0,,2026,2025-26
427.0,Mason Plumlee,35.0,CHO,C,6.0,0.0,30.0,2.0,2.0,1.0,0.0,0.0,,2.0,2.0,1.0,1.0,2.0,4.0,0.5,1.0,4.0,5.0,2.0,0.0,0.0,2.0,1.0,6.0,0.0,,2026,2025-26
428.0,Rayan Rupert,21.0,POR,SG,7.0,0.0,40.0,2.0,9.0,0.222,1.0,6.0,0.167,1.0,3.0,0.333,0.278,1.0,2.0,0.5,1.0,7.0,8.0,2.0,2.0,0.0,1.0,7.0,6.0,0.0,,2026,2025-26
429.0,Jacob Toppin,25.0,ATL,SF,3.0,0.0,9.0,3.0,4.0,0.75,0.0,0.0,,3.0,4.0,0.75,0.75,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,,2026,2025-26
430.0,Jamir Watkins,24.0,WAS,SG,3.0,0.0,21.0,3.0,4.0,0.75,0.0,1.0,0.0,3.0,3.0,1.0,0.75,0.0,0.0,,1.0,5.0,6.0,0.0,0.0,1.0,1.0,4.0,6.0,0.0,,2026,2025-26
431.0,Dylan Cardwell,24.0,SAC,C,3.0,1.0,33.0,2.0,6.0,0.333,0.0,1.0,0.0,2.0,5.0,0.4,0.333,1.0,2.0,0.5,2.0,3.0,5.0,0.0,2.0,3.0,2.0,10.0,5.0,0.0,,2026,2025-26
432.0,Harrison Ingram,23.0,SAS,SF,3.0,0.0,11.0,2.0,3.0,0.667,1.0,1.0,1.0,1.0,2.0,0.5,0.833,0.0,0.0,,3.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,,2026,2025-26
433.0,Dario Šarić,31.0,SAC,C,3.0,0.0,28.0,1.0,5.0,0.2,1.0,2.0,0.5,0.0,3.0,0.0,0.3,2.0,2.0,1.0,1.0,4.0,5.0,2.0,0.0,0.0,1.0,0.0,5.0,0.0,,2026,2025-26
434.0,Koby Brea,23.0,PHO,SG,1.0,0.0,4.0,1.0,2.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,,2026,2025-26
435.0,Johni Broome,23.0,PHI,PF,2.0,0.0,6.0,2.0,5.0,0.4,0.0,1.0,0.0,2.0,4.0,0.5,0.4,0.0,0.0,,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,,2026,2025-26
436.0,Pacome Dadiet,20.0,NYK,SG,5.0,0.0,14.0,1.0,4.0,0.25,0.0,1.0,0.0,1.0,3.0,0.333,0.25,2.0,2.0,1.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,,2026,2025-26
437.0,Adou Thiero,21.0,LAL,SF,1.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,,2026,2025-26
438.0,James Wiseman,24.0,IND,C,1.0,1.0,20.0,2.0,3.0,0.667,0.0,0.0,,2.0,3.0,0.667,0.667,0.0,0.0,,4.0,0.0,4.0,0.0,0.0,1.0,3.0,2.0,4.0,0.0,,2026,2025-26
439.0,N'Faly Dante,24.0,ATL,C,4.0,0.0,15.0,1.0,4.0,0.25,0.0,0.0,,1.0,4.0,0.25,0.25,1.0,1.0,1.0,3.0,4.0,7.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,,2026,2025-26
440.0,Myron Gardner,24.0,MIA,SF,1.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,1.5,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,,2026,2025-26
441.0,DaRon Holmes,23.0,DEN,PF,2.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,1.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,,2026,2025-26
442.0,Isaac Jones,25.0,SAC,PF,3.0,1.0,17.0,1.0,2.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,2.0,0.5,2.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0,,2026,2025-26
443.0,Kyle Lowry,39.0,PHI,PG,1.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,1.5,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,,2026,2025-26
444.0,Jase Richardson,20.0,ORL,SG,7.0,0.0,30.0,1.0,5.0,0.2,0.0,3.0,0.0,1.0,2.0,0.5,0.2,1.0,2.0,0.5,0.0,1.0,1.0,6.0,0.0,0.0,3.0,1.0,3.0,0.0,,2026,2025-26
445.0,Thanasis Antetokounmpo,33.0,MIL,SF,4.0,0.0,9.0,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,,2026,2025-26
446.0,Bismack Biyombo,33.0,SAS,C,6.0,0.0,46.0,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,0.0,0.0,,2.0,4.0,6.0,2.0,3.0,1.0,2.0,9.0,2.0,0.0,,2026,2025-26
447.0,Hunter Dickinson,25.0,NOP,C,1.0,0.0,5.0,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,,2026,2025-26
448.0,Colby Jones,23.0,DET,SG,1.0,0.0,7.0,1.0,3.0,0.333,0.0,2.0,0.0,1.0,1.0,1.0,0.333,0.0,0.0,,0.0,4.0,4.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,,2026,2025-26
449.0,Daeqwon Plowden,27.0,SAC,SG,1.0,0.0,14.0,1.0,5.0,0.2,0.0,3.0,0.0,1.0,2.0,0.5,0.2,0.0,0.0,,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,2026,2025-26
450.0,Hunter Sallis,22.0,PHI,SG,3.0,0.0,7.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,,2026,2025-26
451.0,Amari Williams,24.0,BOS,PF,2.0,0.0,7.0,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,0.0,0.0,,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,,2026,2025-26
452.0,Danny Wolf,21.0,BRK,PF,2.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,,2026,2025-26
453.0,Jahmir Young,25.0,MIA,PG,2.0,0.0,10.0,1.0,3.0,0.333,0.0,1.0,0.0,1.0,2.0,0.5,0.333,0.0,0.0,,0.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,,2026,2025-26
454.0,Jahmyl Telfort,24.0,LAC,PF,3.0,0.0,16.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,1.0,4.0,0.25,0.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,,2026,2025-26
455.0,Jamal Cain,26.0,ORL,SF,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2026,2025-26
456.0,Sharife Cooper,24.0,WAS,PG,2.0,0.0,4.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,2026,2025-26
457.0,Joe Ingles,38.0,MIN,SF,4.0,0.0,16.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,,2026,2025-26
458.0,Andre Jackson Jr.,24.0,MIL,SG,6.0,0.0,22.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,2.0,6.0,2.0,1.0,2.0,3.0,0.0,0.0,,2026,2025-26
459.0,Trey Jemison,26.0,NYK,C,1.0,0.0,8.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2026,2025-26
460.0,Miles Kelly,23.0,DAL,PG,1.0,0.0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,2026,2025-26
461.0,Christian Koloko,25.0,LAL,C,2.0,0.0,6.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,2026,2025-26
462.0,Chris Mañon,24.0,LAL,SG,2.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,,2026,2025-26
463.0,Jared McCain,21.0,PHI,SG,3.0,0.0,31.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,,0.0,2.0,2.0,4.0,1.0,0.0,1.0,4.0,0.0,0.0,,2026,2025-26
464.0,Orlando Robinson,25.0,ORL,C,1.0,0.0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,2026,2025-26
465.0,Garrett Temple,39.0,TOR,SG,2.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,2026,2025-26
466.0,Hunter Tyson,25.0,DEN,PF,5.0,0.0,17.0,0.0,7.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,1.0,9.0,10.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,,2026,2025-26
,League Average,,,,,,,,,0.468,,,0.359,,,0.546,0.543,,,0.792,,,,,,,,,,,,2026,2025-26
